BASE, 0, 20.0, -, 22.54, 24.87, 384.344938993454, 0.1524202823638916, -, 384.5593972206116
BASE, 1, 20.0, -, 19.57, 28.28, 392.10571813583374, 0.08308935165405273, -, 392.2526636123657
BASE, 2, 20.0, -, 22.34, 32.05, 351.2634987831116, 0.14325428009033203, -, 351.46657276153564
BASE, 3, 20.0, -, 17.9, 29.05, 391.7152371406555, 0.30507421493530273, -, 392.0796465873718
BASE, 4, 20.0, -, 25.21, 30.12, 333.18710446357727, 0.1834554672241211, -, 333.43015456199646
BASE, 5, 20.0, -, 22.44, 39.9, 359.18084192276, 0.32681751251220703, -, 359.56772208213806
BASE, 6, 20.0, -, 25.98, 34.99, 396.6134774684906, 0.08301568031311035, -, 396.7558853626251
BASE, 7, 20.0, -, 17.5, 32.52, 434.0522930622101, 0.31490230560302734, -, 434.4268925189972
BASE, 8, 20.0, -, 33.59, 29.45, 338.0870454311371, 0.10545468330383301, -, 338.2522976398468
BASE, 9, 20.0, -, 30.28, 40.97, 388.1144940853119, 0.10525298118591309, -, 388.27958631515503
