MAML, 0, 20.0, -, 20.0, 20.5, -, 294.88426899909973, 0.04344916343688965, 294.9445250034332
MAML, 1, 20.0, -, 19.87, 20.03, -, 294.1359851360321, 0.20641279220581055, 294.35893297195435
MAML, 2, 20.0, -, 20.03, 20.0, -, 317.92395305633545, 0.11562323570251465, 318.0564970970154
MAML, 3, 20.0, -, 19.9, 20.0, -, 294.4598460197449, 0.15122413635253906, 294.62772512435913
MAML, 4, 20.0, -, 20.0, 20.0, -, 296.96389985084534, 0.20656490325927734, 297.1873559951782
MAML, 5, 20.0, -, 27.45, 25.21, -, 294.64827489852905, 0.11115288734436035, 294.77613282203674
MAML, 6, 20.0, -, 22.54, 20.67, -, 293.76059222221375, 0.16815400123596191, 293.94546604156494
MAML, 7, 20.0, -, 13.22, 53.46, -, 63.49349308013916, 0.5983459949493408, 64.10872507095337
MAML, 8, 20.0, -, 20.17, 22.24, -, 294.51084995269775, 0.2417159080505371, 294.76938581466675
MAML, 9, 20.0, -, 20.37, 26.08, -, 295.17782187461853, 0.11537575721740723, 295.3098769187927
