BASE, 0, 20.0, -, 7.45, 52.45, 7.2240681648254395, 0.09300971031188965, -, 7.339849948883057
BASE, 1, 20.0, -, 35.19, 52.02, 7.480980157852173, 0.08307003974914551, -, 7.586053133010864
BASE, 2, 20.0, -, 22.17, 60.9, 6.867013931274414, 0.03258085250854492, -, 6.919242858886719
BASE, 3, 20.0, -, 16.59, 44.14, 7.082149028778076, 0.07957100868225098, -, 7.180387020111084
BASE, 4, 20.0, -, 8.58, 51.19, 6.682377099990845, 0.07268095016479492, -, 6.773700952529907
BASE, 5, 20.0, -, 24.77, 57.8, 7.121070146560669, 0.06373214721679688, -, 7.20348596572876
BASE, 6, 20.0, -, 15.29, 57.8, 6.441663026809692, 0.08260774612426758, -, 6.5429089069366455
BASE, 7, 20.0, -, 30.18, 53.66, 7.5813398361206055, 0.09820890426635742, -, 7.703463792800903
BASE, 8, 20.0, -, 26.71, 44.71, 6.875002861022949, 0.08712887763977051, -, 6.97990083694458
BASE, 9, 20.0, -, 25.11, 54.82, 6.725397109985352, 0.08645915985107422, -, 6.829538106918335
