BASE, 0, 20.0, -, 18.46, 20.6, 759.8044488430023, 0.016002893447875977, -, 759.8279047012329
BASE, 1, 20.0, -, 23.54, 29.58, 798.4784336090088, 0.022400856018066406, -, 798.5083718299866
BASE, 2, 20.0, -, 24.01, 23.91, 1025.0085988044739, 0.03506660461425781, -, 1025.0512042045593
BASE, 3, 20.0, -, 18.26, 23.47, 701.705840587616, 0.028613567352294922, -, 701.7419905662537
BASE, 4, 20.0, -, 24.07, 19.37, 980.3698160648346, 0.025199174880981445, -, 980.4026424884796
BASE, 5, 20.0, -, 23.11, 21.07, 711.8831398487091, 0.018988847732543945, -, 711.9096567630768
BASE, 6, 20.0, -, 19.73, 21.04, 583.3591990470886, 0.013170242309570312, -, 583.3800892829895
BASE, 7, 20.0, -, 17.76, 21.57, 743.453414440155, 0.02256178855895996, -, 743.4835660457611
BASE, 8, 20.0, -, 17.93, 19.77, 679.5489139556885, 0.03408026695251465, -, 679.5905766487122
BASE, 9, 20.0, -, 20.33, 21.47, 618.9842970371246, 0.01608586311340332, -, 619.0078780651093
