0.721680701,0.738823533,0.749243677,0.751260519,0.756638646,0.75999999,0.762352943
,,,,,,
0.824537814,0.851764679,0.859831929,0.863529384,0.863529384,0.867899179,0.870252073
,,,,,,
0.663193285,0.681680679,0.689075649,0.698823512,0.700504184,0.699495792,0.703529418
,,,,,,
0.761008382,0.79831934,0.808403373,0.811764717,0.81411767,0.812773108,0.815462172
,,,,,,
0.777815104,0.799327731,0.812100828,0.818151236,0.820840359,0.825882375,0.825210094
,,,,,,
0.809075654,0.828907549,0.840336144,0.842352927,0.842352927,0.849075615,0.848739505
,,,,,,
0.786218464,0.799663842,0.806722701,0.813109219,0.815462172,0.821176469,0.823865533
,,,,,,
0.905210078,0.924033642,0.934117675,0.936134458,0.93815124,0.940168083,0.940504193
,,,,,,
0.84504199,0.866554618,0.878319323,0.883025229,0.885714293,0.889411747,0.893445373
,,,,,,
0.729411781,0.75159663,0.777478993,0.791596651,0.804369748,0.813445389,0.819831908
,,,,,,
0.577815115,0.578151286,0.595966399,0.607058823,0.611092448,0.619495809,0.621512592
,,,,,,
0.795966387,0.817142844,0.825546205,0.832605064,0.834285736,0.8369748,0.8369748
,,,,,,
0.795630276,0.815126061,0.820504189,0.825210094,0.826218486,0.82151258,0.824873924
,,,,,,
0.761680663,0.782521009,0.79798317,0.807731092,0.82151258,0.820840359,0.826554596
,,,,,,
0.895798326,0.904873967,0.912605047,0.916638672,0.921344519,0.920000017,0.921680689
,,,,,,
0.788907588,0.812773108,0.835966408,0.850420177,0.858151257,0.861848712,0.860840321
,,,,,,
0.832941175,0.85243696,0.867899179,0.87630254,0.880336106,0.882352948,0.883025229
,,,,,,
0.789915979,0.794621825,0.798991621,0.806722701,0.814789891,0.817479014,0.822184861
,,,,,,
0.830588222,0.863193274,0.876974761,0.884705901,0.89109242,0.894453764,0.896806717
,,,,,,
0.859159648,0.887394965,0.906218469,0.913277328,0.919327736,0.921344519,0.921344519
,,,,,,
0.894117653,0.926050425,0.940504193,0.945210099,0.949243724,0.951596618,0.954285741
,,,,,,
0.723697484,0.749243677,0.750924349,0.757647038,0.763697505,0.769075632,0.772773087
,,,,,,
