0.79798317,0.817142844,0.827226877,0.839327753,0.843025208,0.847058833,0.852100849
,,,,,,
0.513277292,0.546554625,0.558991611,0.578823507,0.595630229,0.602016807,0.61210084
,,,,,,
0.504537821,0.538823545,0.5657143,0.580840349,0.589915991,0.603025198,0.60436976
,,,,,,
0.741176486,0.768739522,0.780504227,0.788907588,0.787563026,0.788571417,0.789915979
,,,,,,
0.701512635,0.715630233,0.728403389,0.737142861,0.742184877,0.747899175,0.749243677
,,,,,,
0.68974787,0.721680701,0.745546222,0.762689054,0.771428585,0.780504227,0.787899137
,,,,,,
0.779495776,0.793613434,0.806722701,0.815798342,0.82151258,0.823529422,0.830252111
,,,,,,
0.605378151,0.632268906,0.646050394,0.654789925,0.657142878,0.663529396,0.66689074
,,,,,,
0.732773125,0.766386569,0.784873962,0.800000012,0.81411767,0.819495797,0.821176469
,,,,,,
0.60504204,0.633277297,0.642016828,0.648403347,0.655798316,0.661512613,0.669915974
,,,,,,
0.749915957,0.77546221,0.793277323,0.800336123,0.805714309,0.804033637,0.807731092
,,,,,,
0.632941186,0.678655446,0.711260498,0.727731109,0.747226894,0.757310927,0.763361335
,,,,,,
0.74386555,0.764369726,0.785546243,0.79865545,0.805378139,0.815126061,0.821176469
,,,,,,
0.676638663,0.702184856,0.714621842,0.726386547,0.733109236,0.733445406,0.734117627
,,,,,,
0.739159644,0.756638646,0.769747913,0.780504227,0.786554635,0.794285715,0.796302497
,,,,,,
0.842689097,0.859831929,0.870924354,0.881344557,0.889075637,0.892436981,0.890084028
,,,,,,
0.746218503,0.770420194,0.785210073,0.792268932,0.795630276,0.793949604,0.794285715
,,,,,,
0.586218476,0.631596625,0.661176443,0.677647054,0.696806729,0.711932778,0.715966403
,,,,,,
0.722016811,0.747899175,0.767731071,0.780840337,0.788235307,0.786890745,0.791932762
,,,,,,
0.756302536,0.781176448,0.796638668,0.80638653,0.815126061,0.817142844,0.818151236
,,,,,,
0.738823533,0.772773087,0.797647059,0.816470563,0.828571439,0.831596613,0.83764708
,,,,,,
0.682689071,0.70588237,0.730756283,0.746218503,0.763361335,0.776470602,0.783529401
,,,,,,
0.620840311,0.651764691,0.66655463,0.673949599,0.685042024,0.695126057,0.698151231
,,,,,,
0.827899158,0.849747896,0.860840321,0.86823529,0.874621868,0.879327714,0.877983212
,,,,,,
0.699495792,0.710252106,0.724033594,0.735798299,0.741512597,0.743529439,0.748907566
,,,,,,
0.763697505,0.784201682,0.796302497,0.808403373,0.813445389,0.820504189,0.822521031
,,,,,,
0.724033594,0.750588238,0.770420194,0.778823555,0.789579809,0.795630276,0.796302497
,,,,,,
0.756302536,0.758655488,0.770756304,0.778823555,0.786554635,0.79058826,0.794621825
,,,,,,
0.689411759,0.727058828,0.745546222,0.756638646,0.75999999,0.767058849,0.770084023
,,,,,,
0.680336118,0.680000007,0.687394977,0.696470559,0.706554651,0.706890762,0.711596668
,,,,,,
0.737478971,0.762352943,0.782521009,0.794285715,0.808403373,0.818487406,0.825882375
,,,,,,
0.681344509,0.708907545,0.723025203,0.735798299,0.733109236,0.733445406,0.738823533
,,,,,,
0.807731092,0.833613455,0.84537816,0.847394943,0.850084007,0.852100849,0.856470585
,,,,,,
0.547226906,0.588235319,0.609075606,0.619159639,0.627226889,0.628907561,0.633613467
,,,,,,
0.753949583,0.772436976,0.789579809,0.797647059,0.802352965,0.801344514,0.803361356
,,,,,,
0.733781517,0.777478993,0.807394981,0.826554596,0.836302519,0.844033599,0.850084007
,,,,,,
0.783865571,0.814789891,0.827563047,0.835966408,0.846722662,0.850756288,0.848403335
,,,,,,
0.58117646,0.605714262,0.624873936,0.637647033,0.648067236,0.657142878,0.660504222
,,,,,,
0.768067241,0.79025209,0.811428547,0.821176469,0.824873924,0.830588222,0.836638629
,,,,,,
0.75932771,0.794621825,0.822184861,0.839999974,0.841680646,0.84537816,0.850084007
,,,,,,
0.670252085,0.703193307,0.729747891,0.749915957,0.755630255,0.762016833,0.771428585
,,,,,,
0.630588233,0.672268927,0.692100823,0.713949561,0.715966403,0.720000029,0.727058828
,,,,,,
0.783865571,0.803361356,0.813445389,0.827899158,0.826890767,0.833277285,0.831260502
,,,,,,
0.849747896,0.872605026,0.88369745,0.890084028,0.898487389,0.905546248,0.909915984
,,,,,,
0.661176443,0.712268889,0.734117627,0.750588238,0.753949583,0.762016833,0.765378177
,,,,,,
0.719327748,0.737142861,0.75999999,0.776470602,0.786554635,0.79058826,0.79798317
,,,,,,
0.692436993,0.714958012,0.723025203,0.735126078,0.741176486,0.742184877,0.744873941
,,,,,,
0.75932771,0.784537792,0.801344514,0.814453781,0.823865533,0.825882375,0.831596613
,,,,,,
0.762016833,0.789243698,0.80638653,0.816806734,0.822857141,0.823193252,0.828571439
,,,,,,
0.810756326,0.834285736,0.851092458,0.859159648,0.862520993,0.862520993,0.865210056
,,,,,,
0.669243693,0.701848745,0.728067219,0.757983208,0.779495776,0.79058826,0.808067203
,,,,,,
0.647058845,0.677647054,0.699495792,0.711932778,0.72100842,0.727058828,0.735462189
,,,,,,
0.720000029,0.744873941,0.75226891,0.762016833,0.769747913,0.77512604,0.777478993
,,,,,,
0.771428585,0.789579809,0.801008403,0.813445389,0.820168078,0.831596613,0.83764708
,,,,,,
0.721344531,0.75159663,0.768403351,0.780504227,0.789915979,0.799327731,0.805378139
,,,,,,
0.769747913,0.794621825,0.810084045,0.820504189,0.824873924,0.831260502,0.836638629
,,,,,,
0.600336134,0.636638641,0.663193285,0.685714304,0.696806729,0.707563043,0.709579825
,,,,,,
0.749243677,0.781848729,0.794285715,0.805714309,0.812436998,0.818487406,0.819831908
,,,,,,
0.76739496,0.794285715,0.806722701,0.814789891,0.823193252,0.827563047,0.82924372
,,,,,,
0.734117627,0.770420194,0.788571417,0.794957995,0.80638653,0.809747875,0.8137815
,,,,,,
0.722352922,0.742184877,0.75932771,0.769747913,0.777815104,0.780504227,0.785882354
