0.49315527081489563,0.5232053399085999,0.5495826601982117,0.5619365572929382,0.5689482688903809,0.5772954821586609,0.5913188457489014
0.606677770614624,0.7038397192955017,0.7549248933792114,0.772287130355835,0.7873122096061707,0.7889816164970398,0.7823038101196289
0.40200334787368774,0.40801334381103516,0.4257095158100128,0.42737895250320435,0.4434056878089905,0.45208680629730225,0.4554257094860077
0.6380634307861328,0.6711185574531555,0.6978297233581543,0.71652752161026,0.7272120118141174,0.7285475730895996,0.7242069840431213
0.506510853767395,0.5946577787399292,0.6580968499183655,0.6714524030685425,0.6734557747840881,0.6737896203994751,0.670450747013092
0.5185309052467346,0.5552587509155273,0.5989983081817627,0.6270450949668884,0.675459086894989,0.7071786522865295,0.72954922914505
0.5398998260498047,0.5779632925987244,0.5959933400154114,0.5993322134017944,0.5896494388580322,0.58363938331604,0.5829716324806213
0.7205342054367065,0.72954922914505,0.7432387471199036,0.7482470870018005,0.7532554268836975,0.7619365453720093,0.7746243476867676
0.5973289012908936,0.6467445492744446,0.6808013319969177,0.6868113279342651,0.6911519169807434,0.6864774823188782,0.6858096718788147
0.570283830165863,0.6026711463928223,0.6320534348487854,0.6537562608718872,0.6651085019111633,0.6751251816749573,0.6711185574531555
0.7045075297355652,0.762270450592041,0.7996661067008972,0.8086811304092407,0.813355565071106,0.8106845021247864,0.813355565071106
0.3005008399486542,0.3335559368133545,0.3969949781894684,0.4390650987625122,0.44774624705314636,0.4607679545879364,0.4434056878089905
0.5228714346885681,0.570283830165863,0.5729549527168274,0.5843071937561035,0.580300509929657,0.57061767578125,0.5726210474967957
0.49549248814582825,0.5368947982788086,0.5642737746238708,0.57529217004776,0.5943238735198975,0.601669430732727,0.5976627469062805
0.5265442132949829,0.5539231896400452,0.5772954821586609,0.5896494388580322,0.593322217464447,0.6003338694572449,0.6116861701011658
0.7789649367332458,0.816360592842102,0.8190317153930664,0.8307178616523743,0.8477462530136108,0.8484140038490295,0.857429027557373
0.58363938331604,0.6794657707214355,0.7626043558120728,0.7893155217170715,0.8003339171409607,0.8050083518028259,0.808013379573822
0.5602670907974243,0.6083472371101379,0.6363939642906189,0.6500834822654724,0.6557595729827881,0.6627712845802307,0.6617696285247803
0.8614357113838196,0.8514190316200256,0.857429027557373,0.8681135177612305,0.8794657588005066,0.886811375617981,0.890150249004364
0.6701168417930603,0.6684474349021912,0.6898163557052612,0.7145242094993591,0.7318865060806274,0.7509182095527649,0.7699499130249023
0.5088480710983276,0.5739566087722778,0.6470784544944763,0.6848080158233643,0.6998330354690552,0.7078464031219482,0.7222036719322205
0.588647723197937,0.6050083637237549,0.6297162175178528,0.6430717706680298,0.6570951342582703,0.6590985059738159,0.6597662568092346
0.5519198775291443,0.5859766006469727,0.6090150475502014,0.611352264881134,0.6136894822120667,0.6170283555984497,0.6046744585037231
0.5472453832626343,0.6093488931655884,0.6734557747840881,0.6994991898536682,0.7051752805709839,0.7065108418464661,0.711519181728363
0.6303839683532715,0.6577629446983337,0.6677796244621277,0.6828047037124634,0.6998330354690552,0.7238731384277344,0.7338898181915283
0.6100167036056519,0.6567612886428833,0.7101836204528809,0.7292153835296631,0.7465776205062866,0.7565943002700806,0.7712854743003845
0.4831385612487793,0.5388981699943542,0.5776293873786926,0.5823038220405579,0.5859766006469727,0.5796326994895935,0.5739566087722778
