TASML, 0, 20.0, 25.08, 48.18, 49.12, 1.614037036895752, 7.77484393119812, 0.021812915802001953, 9.450383186340332
TASML, 1, 20.0, 25.74, 63.91, 69.18, 1.6512250900268555, 7.2558228969573975, 0.07062864303588867, 9.016834020614624
TASML, 2, 20.0, 34.12, 77.76, 81.2, 1.7600359916687012, 7.528979063034058, 0.0701301097869873, 9.402552127838135
TASML, 3, 20.0, 23.94, 68.41, 75.43, 1.689162015914917, 7.548067092895508, 0.21668481826782227, 9.497307062149048
TASML, 4, 20.0, 8.55, 35.23, 46.08, 1.7047560214996338, 7.613967180252075, 0.05570507049560547, 9.414194107055664
TASML, 5, 20.0, 18.9, 53.69, 59.07, 1.7651078701019287, 8.014522790908813, 0.0676729679107666, 9.891052961349487
TASML, 6, 20.0, 22.94, 67.81, 78.83, 1.6602802276611328, 6.951402187347412, 0.20458698272705078, 8.854324340820312
TASML, 7, 20.0, 28.71, 71.85, 74.62, 1.7564899921417236, 7.132297039031982, 0.05911111831665039, 8.98757004737854
TASML, 8, 20.0, 21.77, 54.66, 60.6, 1.603808879852295, 7.213632106781006, 0.07129812240600586, 8.928767919540405
TASML, 9, 20.0, 26.41, 52.02, 62.94, 1.642014741897583, 7.666265964508057, 0.07163071632385254, 9.420302629470825
