BASE, 0, 20.0, -, 30.05, 59.47, 6.695523977279663, 0.08346390724182129, -, 6.801578044891357
BASE, 1, 20.0, -, 23.51, 65.88, 6.094443082809448, 0.08677077293395996, -, 6.201448917388916
BASE, 2, 20.0, -, 33.62, 65.51, 6.03407096862793, 0.04435300827026367, -, 6.098412990570068
BASE, 3, 20.0, -, 21.17, 71.62, 6.065697908401489, 0.10010337829589844, -, 6.185397148132324
BASE, 4, 20.0, -, 9.05, 60.83, 6.03427791595459, 0.1101219654083252, -, 6.16454815864563
BASE, 5, 20.0, -, 18.63, 64.21, 6.379258871078491, 0.10500097274780273, -, 6.503839015960693
BASE, 6, 20.0, -, 26.51, 73.02, 6.218163967132568, 0.051824092864990234, -, 6.290417909622192
BASE, 7, 20.0, -, 26.48, 68.55, 7.217217922210693, 0.07961606979370117, -, 7.318717956542969
BASE, 8, 20.0, -, 21.4, 68.55, 5.9445366859436035, 0.13857316970825195, -, 6.102293014526367
BASE, 9, 20.0, -, 26.74, 69.98, 6.132426977157593, 0.06464099884033203, -, 6.216713905334473
