TASML, 0, 20.0, 13.29, 26.08, 31.99, 22.075888633728027, 43.6244752407074, 0.794661283493042, 66.54690885543823
TASML, 1, 20.0, 6.68, 17.63, 26.81, 22.072091817855835, 746.9042739868164, 0.043554067611694336, 769.0710690021515
TASML, 2, 20.0, 24.27, 20.63, 24.51, 21.923599004745483, 484.7786068916321, 0.03326153755187988, 506.7868483066559
TASML, 3, 20.0, 15.99, 20.0, 20.0, 21.837921380996704, 478.203006029129, 0.3014955520629883, 500.3936927318573
TASML, 4, 20.0, 32.65, 43.81, 60.57, 21.712966203689575, 140.67490029335022, 0.23688268661499023, 162.67571759223938
TASML, 5, 20.0, 20.13, 29.42, 40.47, 21.87167716026306, 139.7212793827057, 0.2466297149658203, 161.89074301719666
TASML, 6, 20.0, 12.72, 29.88, 47.05, 21.734747648239136, 114.55991792678833, 0.3030984401702881, 136.64885139465332
TASML, 7, 20.0, 17.7, 27.61, 25.28, 21.791708946228027, 189.04178500175476, 0.11728811264038086, 211.00275897979736
TASML, 8, 20.0, 20.03, 29.82, 30.02, 21.7942476272583, 257.83124685287476, 0.11956954002380371, 279.7961163520813
TASML, 9, 20.0, 20.0, 21.7, 25.51, 21.70581316947937, 738.5028836727142, 0.0873417854309082, 760.3472394943237
