MAML, 0, 20.0, -, 21.4, 39.33, -, 1251.0848331451416, 0.0350499153137207, 1251.1270847320557
MAML, 1, 20.0, -, 22.87, 28.75, -, 1252.8403074741364, 0.017699480056762695, 1252.8652346134186
MAML, 2, 20.0, -, 17.63, 35.76, -, 1252.9753708839417, 0.0354616641998291, 1253.018079996109
MAML, 3, 20.0, -, 16.39, 36.53, -, 1256.0690495967865, 0.035207271575927734, 1256.111445426941
MAML, 4, 20.0, -, 19.87, 34.96, -, 1253.092586517334, 0.05310416221618652, 1253.1529791355133
MAML, 5, 20.0, -, 23.07, 42.84, -, 1251.7903139591217, 0.06417036056518555, 1251.8618023395538
MAML, 6, 20.0, -, 21.54, 25.21, -, 1253.203974723816, 0.023624897003173828, 1253.2348585128784
MAML, 7, 20.0, -, 19.23, 45.31, -, 1253.6157970428467, 0.04653334617614746, 1253.6696178913116
MAML, 8, 20.0, -, 21.94, 32.85, -, 1252.8515872955322, 0.029554367065429688, 1252.8884680271149
MAML, 9, 20.0, -, 17.93, 26.48, -, 1253.426521539688, 0.04737353324890137, 1253.4811518192291
