MAML, 0, 20.0, -, 21.04, 29.52, -, 260.19143438339233, 0.09502196311950684, 260.300505399704
MAML, 1, 20.0, -, 18.86, 53.69, -, 194.36461353302002, 0.13242816925048828, 194.51126384735107
MAML, 2, 20.0, -, 18.06, 52.09, -, 278.49683475494385, 0.10443496704101562, 278.6153953075409
MAML, 3, 20.0, -, 19.0, 41.14, -, 221.4851939678192, 0.0758826732635498, 221.57528853416443
MAML, 4, 20.0, -, 21.64, 44.71, -, 339.2378830909729, 0.08561873435974121, 339.3377118110657
MAML, 5, 20.0, -, 23.37, 53.16, -, 117.54906368255615, 0.2189018726348877, 117.78202795982361
MAML, 6, 20.0, -, 16.99, 56.63, -, 177.12971901893616, 0.11427927017211914, 177.25829792022705
MAML, 7, 20.0, -, 19.6, 39.87, -, 250.96970200538635, 0.13315391540527344, 251.11687016487122
MAML, 8, 20.0, -, 22.9, 62.0, -, 182.4908618927002, 0.16042232513427734, 182.66522645950317
MAML, 9, 20.0, -, 21.97, 45.48, -, 214.47503685951233, 0.08540678024291992, 214.5744936466217
